,ID_1,long,lat,order,hole,piece,group,Name,Crimes.reported,Population.millions.,Area.sqkm.,Population.density.per.sq.km.,Literacy.Rate.in.percent,Percentage.of.Urban.Population.to.total.Population,Sex.Ratio
223,1287,92.769364,11.798608,223,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
224,1287,92.771028,11.78633,224,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
225,1287,92.755051,11.716632,225,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
226,1287,92.73146,11.698401,226,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
227,1287,92.702592,11.696022,227,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
228,1287,92.698663,11.665691,228,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
229,1287,92.685647,11.662222,229,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
230,1287,92.682953,11.650492,230,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
231,1287,92.666413,11.654109,231,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
232,1287,92.668685,11.63322,232,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
233,1287,92.700272,11.641343,233,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
234,1287,92.694809,11.652499,234,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
235,1287,92.71061,11.652269,235,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
236,1287,92.721459,11.68632,236,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
237,1287,92.731498,11.673611,237,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
238,1287,92.748551,11.67641,238,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
239,1287,92.756247,11.665721,239,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
240,1287,92.752854,11.609622,240,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
241,1287,92.740929,11.593192,241,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
242,1287,92.744134,11.584825,242,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
243,1287,92.73014,11.55784,243,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
244,1287,92.734833,11.552641,244,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
245,1287,92.723663,11.527231,245,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
246,1287,92.727936,11.51623,246,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
247,1287,92.71231,11.487841,247,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
248,1287,92.698273,11.50705,248,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
249,1287,92.678367,11.511359,249,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
250,1287,92.667229,11.503932,250,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
251,1287,92.646156,11.523619,251,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
252,1287,92.64392,11.540722,252,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
253,1287,92.650628,11.551821,253,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
254,1287,92.642227,11.559992,254,FALSE,2,1287.2,NA,NA,NA,NA,NA,NA,NA,NA
